dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,method,reward,initial_reward,metric
ml,kmeans_templates,combined,extreme,0.05,100000,0,opc,0.0452360741717573,0.0451021576054243,selected
ml,kmeans_templates,combined,extreme,0.05,100000,1,no_propensity,0.0482321107060011,0.0477720022195072,selected
ml,kmeans_templates,combined,extreme,0.05,100000,1,opc,0.0477041340436498,0.0477720022195072,selected
ml,kmeans_templates,combined,extreme,0.05,100000,2,no_propensity,0.0473877131320006,0.0468224388100205,selected
ml,kmeans_templates,combined,extreme,0.05,100000,2,opc,0.0468610892265374,0.0468224388100205,selected
ml,kmeans_templates,combined,extreme,0.05,100000,3,no_propensity,0.0480428728677566,0.0476569546621607,selected
ml,kmeans_templates,combined,extreme,0.05,100000,3,opc,0.0477334386071482,0.0476569546621607,selected
ml,kmeans_templates,combined,extreme,0.05,100000,4,no_propensity,0.0469883905403257,0.0463574283847847,selected
ml,kmeans_templates,combined,extreme,0.05,100000,4,opc,0.0464819447451607,0.0463574283847847,selected
ml,kmeans_templates,combined,high,0.05,5000,0,no_propensity,0.0466455419239511,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,5000,0,opc,0.0454679944857163,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,5000,1,no_propensity,0.0489388317127369,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,5000,1,opc,0.0483364786386318,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,5000,2,no_propensity,0.048744060529626,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,5000,2,opc,0.0467377259338277,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,5000,3,no_propensity,0.0489153101567477,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,5000,3,opc,0.0475824895139197,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,5000,4,no_propensity,0.0482112920215303,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,5000,4,opc,0.0472446850594637,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,25000,0,no_propensity,0.0490950930912958,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,25000,0,opc,0.0454816871430961,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,25000,1,no_propensity,0.0494170128819588,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,25000,1,opc,0.0481462373057493,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,25000,2,no_propensity,0.0488272098239878,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,25000,2,opc,0.0481210384920027,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,25000,3,no_propensity,0.0487401466620791,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,25000,3,opc,0.0472642638467794,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,25000,4,no_propensity,0.0495108126836932,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,25000,4,opc,0.0477779211107005,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,50000,0,no_propensity,0.0490529501732457,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,50000,0,opc,0.0458560363289301,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,50000,1,no_propensity,0.0494184494385209,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,50000,1,opc,0.0480976339815173,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,50000,2,no_propensity,0.049142975596076,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,50000,2,opc,0.047311388305794,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,50000,3,no_propensity,0.0493566160224225,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,50000,3,opc,0.0474901740776925,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,50000,4,no_propensity,0.0494790765677138,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,50000,4,opc,0.0469954667032498,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,100000,0,no_propensity,0.048433301622058,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,100000,0,opc,0.0474755328754597,0.0456478618068448,selected
ml,kmeans_templates,combined,high,0.05,100000,1,no_propensity,0.0495412143238184,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,100000,1,opc,0.0480111143119957,0.0479894558651901,selected
ml,kmeans_templates,combined,high,0.05,100000,2,no_propensity,0.0491510764891862,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,100000,2,opc,0.0476047963537049,0.0467197937920064,selected
ml,kmeans_templates,combined,high,0.05,100000,3,no_propensity,0.0491702481747496,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,100000,3,opc,0.0477384263140004,0.0472903071338551,selected
ml,kmeans_templates,combined,high,0.05,100000,4,no_propensity,0.0492022344940287,0.046938630668035,selected
ml,kmeans_templates,combined,high,0.05,100000,4,opc,0.0483406149561445,0.046938630668035,selected
ml,kmeans_templates,combined,low,0.05,5000,0,no_propensity,0.049777242767246,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,5000,0,opc,0.0494481933622825,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,5000,1,no_propensity,0.0497272348078433,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,5000,1,opc,0.0494458555230638,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,5000,2,no_propensity,0.0497366606046018,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,5000,2,opc,0.0492001948618567,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,5000,3,no_propensity,0.0499248457427019,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,5000,3,opc,0.0495720274411142,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,5000,4,no_propensity,0.049686399546244,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,5000,4,opc,0.049217496915294,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,25000,0,no_propensity,0.0498777364297006,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,25000,0,opc,0.049194646289337,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,25000,1,no_propensity,0.0499122901980004,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,25000,1,opc,0.0497151106030157,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,25000,2,no_propensity,0.0499085627107173,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,25000,2,opc,0.0490923933637455,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,25000,3,no_propensity,0.0498137284047492,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,25000,3,opc,0.0492304129360698,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,25000,4,no_propensity,0.0499366252325016,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,25000,4,opc,0.0493937589911188,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,50000,0,no_propensity,0.0499317016280913,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,50000,0,opc,0.049066252527685,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,50000,1,no_propensity,0.0499002383394587,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,50000,1,opc,0.0493234519715628,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,50000,2,no_propensity,0.0499639209823666,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,50000,2,opc,0.0493560929805054,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,50000,3,no_propensity,0.0499451881875697,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,50000,3,opc,0.0491716628278395,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,50000,4,no_propensity,0.0499693502699673,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,50000,4,opc,0.0492007211869971,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,100000,0,no_propensity,0.0499574833232724,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,100000,0,opc,0.0492484966206097,0.0491980080391786,selected
ml,kmeans_templates,combined,low,0.05,100000,1,no_propensity,0.0499485975562837,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,100000,1,opc,0.049338338309567,0.0493234520724208,selected
ml,kmeans_templates,combined,low,0.05,100000,2,no_propensity,0.0499633987602681,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,100000,2,opc,0.0495263250358996,0.0492421747865324,selected
ml,kmeans_templates,combined,low,0.05,100000,3,no_propensity,0.0499664965626081,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,100000,3,opc,0.0494912086203784,0.0492054216827995,selected
ml,kmeans_templates,combined,low,0.05,100000,4,no_propensity,0.0499778848396966,0.049313461619669,selected
ml,kmeans_templates,combined,low,0.05,100000,4,opc,0.0493253629921087,0.049313461619669,selected
ml,kmeans_templates,combined,medium,0.05,5000,0,no_propensity,0.0492834382721795,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,5000,0,opc,0.0485184740067773,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,5000,1,no_propensity,0.0493082676239621,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,5000,1,opc,0.0485815934665926,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,5000,2,no_propensity,0.0491651270907349,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,5000,2,opc,0.0480016331946562,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,5000,3,no_propensity,0.0491683908707425,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,5000,3,opc,0.0488430690408097,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,5000,4,no_propensity,0.0493992268135727,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,5000,4,opc,0.0488400524634975,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,25000,0,no_propensity,0.0494028762715821,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,25000,0,opc,0.0479390701875868,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,25000,1,no_propensity,0.0493130096168406,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,25000,1,opc,0.0486613815290818,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,25000,2,no_propensity,0.0495001906393597,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,25000,2,opc,0.0485071339695075,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,25000,3,no_propensity,0.0494678446770103,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,25000,3,opc,0.0487736165040549,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,25000,4,no_propensity,0.0496768480472235,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,25000,4,opc,0.0487546193687277,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,50000,0,no_propensity,0.0495588462733752,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,50000,0,opc,0.0478199133193383,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,50000,1,no_propensity,0.0498859662030617,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,50000,1,opc,0.0488905867918454,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,50000,2,no_propensity,0.0497709401251011,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,50000,2,opc,0.0481709328836204,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,50000,3,no_propensity,0.0497507372673684,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,50000,3,opc,0.0481872387712405,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,50000,4,no_propensity,0.0496425269915106,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,50000,4,opc,0.0488747741568397,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,100000,0,no_propensity,0.0496905944632126,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,100000,0,opc,0.0486477312611974,0.047819037623913,selected
ml,kmeans_templates,combined,medium,0.05,100000,1,no_propensity,0.049707682607435,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,100000,1,opc,0.0491602708627019,0.048585671698699,selected
ml,kmeans_templates,combined,medium,0.05,100000,2,no_propensity,0.0498837243456663,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,100000,2,opc,0.0482229877066765,0.0480506136646491,selected
ml,kmeans_templates,combined,medium,0.05,100000,3,no_propensity,0.0498842972989288,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,100000,3,opc,0.0488662060728198,0.0481034871888418,selected
ml,kmeans_templates,combined,medium,0.05,100000,4,no_propensity,0.0498096524845948,0.0482533546384371,selected
ml,kmeans_templates,combined,medium,0.05,100000,4,opc,0.0483379680376877,0.0482533546384371,selected
ml,kmeans_templates,context,brutal,0.05,5000,0,no_propensity,0.0476431941957824,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,5000,0,opc,0.0419726867132917,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,5000,1,no_propensity,0.0494972570089299,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,5000,1,opc,0.0493060656582081,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,5000,2,no_propensity,0.0480523845620002,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,5000,2,opc,0.0469501953920724,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,5000,3,no_propensity,0.0482957538914142,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,5000,3,opc,0.0482489201224108,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,5000,4,no_propensity,0.0486492698234915,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,5000,4,opc,0.0484644042840288,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,25000,0,no_propensity,0.0480821606613034,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,25000,0,opc,0.0483349154046205,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,25000,1,no_propensity,0.0495709646798514,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,25000,1,opc,0.04934240831198,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,25000,2,no_propensity,0.048268031551987,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,25000,2,opc,0.0471067040100441,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,25000,3,no_propensity,0.0485903261863413,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,25000,3,opc,0.047981058348683,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,25000,4,no_propensity,0.0489872354034675,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,25000,4,opc,0.0485566281576081,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,50000,0,no_propensity,0.0478595220186411,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,50000,0,opc,0.0467003686645732,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,50000,1,no_propensity,0.0495915981482375,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,50000,1,opc,0.0493352247024334,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,50000,2,no_propensity,0.0480275813113693,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,50000,2,opc,0.0473166167226708,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,50000,3,no_propensity,0.0485512186948643,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,50000,3,opc,0.0481434844027911,0.0481144194008443,selected
ml,kmeans_templates,context,brutal,0.05,50000,4,no_propensity,0.0490591141189214,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,50000,4,opc,0.0484794179763264,0.0484927499264902,selected
ml,kmeans_templates,context,brutal,0.05,100000,0,no_propensity,0.0477056968021734,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,100000,0,opc,0.0473658050634949,0.0466604711186673,selected
ml,kmeans_templates,context,brutal,0.05,100000,1,no_propensity,0.0495842447652307,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,100000,1,opc,0.0493229331441216,0.0493162344238843,selected
ml,kmeans_templates,context,brutal,0.05,100000,2,no_propensity,0.0476884129403235,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,100000,2,opc,0.0469202889758076,0.046883262473433,selected
ml,kmeans_templates,context,brutal,0.05,100000,3,no_propensity,0.048516130643604,0.0481144194008443,selected
