dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,context,extreme,5000,4,0.04888014674354836,0.0488470168479899,0.05,,,,,mean_trials,0.06782378473911625,-2.2397065129032834,0.02873406736317188,0.9776029348709672
ml,kmeans_templates,context,extreme,25000,0,0.04757963316847735,0.0471409906431615,0.05,,,,,mean_trials,0.9304906819549155,-4.840733663045299,0.1534246553851462,0.9515926633695471
ml,kmeans_templates,context,extreme,25000,1,0.04943665501788955,0.049408615419236,0.05,,,,,mean_trials,0.056750423819056116,-1.1266899642209116,0.04741347604518206,0.9887331003577909
ml,kmeans_templates,context,extreme,25000,2,0.04798902159449844,0.0472092083079514,0.05,,,,,mean_trials,1.6518245369848683,-4.021956811003118,0.27942368065981055,0.9597804318899689
ml,kmeans_templates,context,extreme,25000,3,0.04811446837559373,0.048278926861906,0.05,,,,,mean_trials,-0.34064238168067446,-3.771063248812545,-0.0955557800956654,0.9622893675118745
ml,kmeans_templates,context,extreme,25000,4,0.048643817860123686,0.0488470168479899,0.05,,,,,mean_trials,-0.41599057829582875,-2.7123642797526326,-0.1762376037429155,0.9728763572024737
ml,kmeans_templates,context,extreme,50000,0,0.04747813306937275,0.0471409906431615,0.05,,,,,mean_trials,0.7151789167166345,-5.043733861254506,0.11792281316073225,0.9495626613874549
ml,kmeans_templates,context,extreme,50000,1,0.04934603563611069,0.049408615419236,0.05,,,,,mean_trials,-0.12665763368254768,-1.307928727778629,-0.10581909836822079,0.9869207127222137
ml,kmeans_templates,context,extreme,50000,2,0.047556150475390156,0.0472092083079514,0.05,,,,,mean_trials,0.7349035916374774,-4.887699049219693,0.12431675514415694,0.951123009507803
ml,kmeans_templates,context,extreme,50000,3,0.04855486247966591,0.048278926861906,0.05,,,,,mean_trials,0.5715446379932585,-2.8902750406681887,0.1603276535159304,0.9710972495933181
ml,kmeans_templates,context,extreme,50000,4,0.048768064642958055,0.0488470168479899,0.05,,,,,mean_trials,-0.16163157983125598,-2.463870714083896,-0.06847646029710076,0.9753612928591611
ml,kmeans_templates,context,extreme,100000,0,0.04800741588662598,0.0471409906431615,0.05,,,,,mean_trials,1.8379444972274244,-3.985168226748048,0.3030508596944836,0.9601483177325195
ml,kmeans_templates,context,extreme,100000,1,0.0492419716707556,0.049408615419236,0.05,,,,,mean_trials,-0.3372767017784618,-1.5160566584888069,-0.281785751439646,0.9848394334151119
ml,kmeans_templates,context,extreme,100000,2,0.047802119483847945,0.0472092083079514,0.05,,,,,mean_trials,1.25592272598369,-4.395761032304115,0.21245268057298514,0.9560423896769589
ml,kmeans_templates,context,extreme,100000,3,0.04860718516659031,0.048278926861906,0.05,,,,,mean_trials,0.6799204663832729,-2.785629666819389,0.1907288524924854,0.9721437033318061
ml,kmeans_templates,context,extreme,100000,4,0.04891808273109903,0.0488470168479899,0.05,,,,,mean_trials,0.1454866390925857,-2.1638345378019452,0.06163653214293189,0.9783616546219805
ml,kmeans_templates,context,high,5000,0,0.04838627877031127,0.0483407652012639,0.05,,,,,mean_trials,0.09415152792446646,-3.2274424593774635,0.02743045714930647,0.9677255754062254
ml,kmeans_templates,context,high,5000,1,0.049403822003579824,0.0494328812879498,0.05,,,,,mean_trials,-0.05878533399804201,-1.1923559928403575,-0.05124021435463506,0.9880764400715965
ml,kmeans_templates,context,high,5000,2,0.04849250167999868,0.0484716154000644,0.05,,,,,mean_trials,0.04308971294209039,-3.01499664000264,0.013665591720278956,0.9698500335999736
ml,kmeans_templates,context,high,5000,3,0.048858772289736764,0.0487627254693241,0.05,,,,,mean_trials,0.19696770327795857,-2.2824554205264773,0.07762773582690258,0.9771754457947353
ml,kmeans_templates,context,high,5000,4,0.049174852687009454,0.0492230940860696,0.05,,,,,mean_trials,-0.098005621052164,-1.6502946259810969,-0.062094261602525236,0.983497053740189
ml,kmeans_templates,context,high,25000,0,0.04842672163061916,0.0483407652012639,0.05,,,,,mean_trials,0.1778135472150334,-3.1465567387616855,0.051804861747556136,0.9685344326123831
ml,kmeans_templates,context,high,25000,1,0.04920515136654291,0.0494328812879498,0.05,,,,,mean_trials,-0.4606851056897722,-1.5896972669141862,-0.40155599977228806,0.9841030273308582
ml,kmeans_templates,context,high,25000,2,0.04886721905564943,0.0484716154000644,0.05,,,,,mean_trials,0.8161552948460357,-2.2655618887011397,0.2588377660974212,0.9773443811129886
ml,kmeans_templates,context,high,25000,3,0.04890412582448596,0.0487627254693241,0.05,,,,,mean_trials,0.28997631654287037,-2.191748351028089,0.1142837354654132,0.9780825164897191
ml,kmeans_templates,context,high,25000,4,0.04906218130052516,0.0492230940860696,0.05,,,,,mean_trials,-0.3269050605861454,-1.8756373989496922,-0.20712004202719417,0.9812436260105031
ml,kmeans_templates,context,high,50000,0,0.048315873794328064,0.0483407652012639,0.05,,,,,mean_trials,-0.0514915451424991,-3.3682524113438777,-0.015001738726067576,0.9663174758865613
ml,kmeans_templates,context,high,50000,1,0.04934097006988058,0.0494328812879498,0.05,,,,,mean_trials,-0.1859313389681527,-1.3180598602388487,-0.16206698194977986,0.9868194013976115
ml,kmeans_templates,context,high,50000,2,0.04874190496483408,0.0484716154000644,0.05,,,,,mean_trials,0.5576244210943364,-2.516190070331839,0.17684656386950703,0.9748380992966816
ml,kmeans_templates,context,high,50000,3,0.04891101807700622,0.0487627254693241,0.05,,,,,mean_trials,0.3041105808891052,-2.1779638459875628,0.11985424738445992,0.9782203615401244
ml,kmeans_templates,context,high,50000,4,0.04914341627609166,0.0492230940860696,0.05,,,,,mean_trials,-0.16187078739629324,-1.713167447816688,-0.10255786260506781,0.9828683255218331
ml,kmeans_templates,context,high,100000,0,0.0485680047799719,0.0483407652012639,0.05,,,,,mean_trials,0.4700785719090231,-2.8639904400562104,0.13695444362732265,0.9713600955994379
ml,kmeans_templates,context,high,100000,1,0.04933595258488504,0.0494328812879498,0.05,,,,,mean_trials,-0.19608143514869417,-1.3280948302299282,-0.17091430948267147,0.9867190516977007
ml,kmeans_templates,context,high,100000,2,0.048661329526000406,0.0484716154000644,0.05,,,,,mean_trials,0.3913922083474717,-2.677340947999193,0.12412721637210869,0.973226590520008
ml,kmeans_templates,context,high,100000,3,0.0491686356519252,0.0487627254693241,0.05,,,,,mean_trials,0.8324189812902242,-1.6627286961496124,0.3280680015124488,0.9833727130385039
ml,kmeans_templates,context,high,100000,4,0.04925534055967408,0.0492230940860696,0.05,,,,,mean_trials,0.06551086274279457,-1.4893188806518465,0.04150627897958094,0.9851068111934815
ml,kmeans_templates,context,low,5000,0,0.049393566851955284,0.0493921732446926,0.05,,,,,mean_trials,0.0028215143637896926,-1.2128662960894376,0.002292770514818948,0.9878713370391057
ml,kmeans_templates,context,low,5000,1,0.049539978114110005,0.0494842785581161,0.05,,,,,mean_trials,0.1125601051826743,-0.9200437717799964,0.10800318053567,0.9907995622822
ml,kmeans_templates,context,low,5000,2,0.049501328848464574,0.0494173384520355,0.05,,,,,mean_trials,0.16996139221580553,-0.9973423030708584,0.14414954397195381,0.9900265769692914
ml,kmeans_templates,context,low,5000,3,0.04958188601197492,0.0494008502741158,0.05,,,,,mean_trials,0.3664627974105398,-0.8362279760501662,0.3021544199022241,0.9916377202394984
ml,kmeans_templates,context,low,5000,4,0.049388216195534546,0.0494797975761023,0.05,,,,,mean_trials,-0.18508843013533893,-1.2235676089309144,-0.17604950757738114,0.9877643239106909
ml,kmeans_templates,context,low,25000,0,0.04929917123604778,0.0493921732446926,0.05,,,,,mean_trials,-0.18829300784979985,-1.401657527904443,-0.1530074282396148,0.9859834247209556
ml,kmeans_templates,context,low,25000,1,0.04939212721781294,0.0494842785581161,0.05,,,,,mean_trials,-0.1862234693286141,-1.215745564374121,-0.17868432998739722,0.9878425443562588
ml,kmeans_templates,context,low,25000,2,0.04936773238609445,0.0494173384520355,0.05,,,,,mean_trials,-0.10038190540996582,-1.2645352278111004,-0.0851370167026482,0.987354647721889
ml,kmeans_templates,context,low,25000,3,0.04944504751708084,0.0494008502741158,0.05,,,,,mean_trials,0.08946656326722668,-1.1099049658383209,0.0737666080040599,0.9889009503416168
ml,kmeans_templates,context,low,25000,4,0.0494372577861403,0.0494797975761023,0.05,,,,,mean_trials,-0.08597405819328893,-1.1254844277194114,-0.0817754551070006,0.9887451557228059
ml,kmeans_templates,context,low,50000,0,0.04906377263062867,0.0493921732446926,0.05,,,,,mean_trials,-0.6648839127547649,-1.8724547387426598,-0.5402865392094118,0.9812754526125734
ml,kmeans_templates,context,low,50000,1,0.049433870371019074,0.0494842785581161,0.05,,,,,mean_trials,-0.10186707488889826,-1.1322592579618567,-0.09774305080837613,0.9886774074203815
ml,kmeans_templates,context,low,50000,2,0.04935634864474022,0.0494173384520355,0.05,,,,,mean_trials,-0.12341783108063052,-1.2873027105195638,-0.10467450187564468,0.9871269728948043
ml,kmeans_templates,context,low,50000,3,0.049388346531515095,0.0494008502741158,0.05,,,,,mean_trials,-0.025310784189596487,-1.2233069369698146,-0.020869145157756074,0.9877669306303019
ml,kmeans_templates,context,low,50000,4,0.049352493600008526,0.0494797975761023,0.05,,,,,mean_trials,-0.2572847552538406,-1.295012799982953,-0.24472007481226948,0.9870498720001705
ml,kmeans_templates,context,low,100000,0,0.04938224988599109,0.0493921732446926,0.05,,,,,mean_trials,-0.020090953788056417,-1.2355002280178273,-0.016325965605922137,0.9876449977198217
ml,kmeans_templates,context,low,100000,1,0.04956067390659956,0.0494842785581161,0.05,,,,,mean_trials,0.15438307015779948,-0.8786521868008879,0.1481329692331376,0.9912134781319911
ml,kmeans_templates,context,low,100000,2,0.049313682215106305,0.0494173384520355,0.05,,,,,mean_trials,-0.2097568185097644,-1.3726355697873949,-0.17790128298548144,0.986273644302126
ml,kmeans_templates,context,low,100000,3,0.04950414700465215,0.0494008502741158,0.05,,,,,mean_trials,0.209099094374238,-0.9917059906957015,0.17240553750384915,0.990082940093043
ml,kmeans_templates,context,low,100000,4,0.04931870650629554,0.0494797975761023,0.05,,,,,mean_trials,-0.3255693792178392,-1.3625869874089314,-0.3096699715463784,0.9863741301259107
ml,kmeans_templates,context,medium,5000,0,0.049129811904282686,0.049136977115994,0.05,,,,,mean_trials,-0.014582117443645841,-1.7403761914346338,-0.008302458537428269,0.9825962380856537
ml,kmeans_templates,context,medium,5000,1,0.04939760365315439,0.0494402888742142,0.05,,,,,mean_trials,-0.08633691677734644,-1.2047926936912257,-0.07626294903443691,0.9879520730630877
ml,kmeans_templates,context,medium,5000,2,0.04922840862124013,0.0492065579942153,0.05,,,,,mean_trials,0.04440592456680358,-1.5431827575197454,0.02753903481984383,0.9845681724248025
ml,kmeans_templates,context,medium,5000,3,0.0492992326377913,0.0492010900159723,0.05,,,,,mean_trials,0.19947245434427213,-1.4015347244174108,0.12284565693397537,0.9859846527558259
ml,kmeans_templates,context,medium,5000,4,0.049389124466766104,0.0493947719733825,0.05,,,,,mean_trials,-0.0114334096317632,-1.2217510664677966,-0.009331204716270207,0.9877824893353221
ml,kmeans_templates,context,medium,25000,0,0.04905197193491094,0.049136977115994,0.05,,,,,mean_trials,-0.17299635849065764,-1.8960561301781254,-0.09849701862884308,0.9810394386982187
ml,kmeans_templates,context,medium,25000,1,0.049301931278616616,0.0494402888742142,0.05,,,,,mean_trials,-0.279847870528412,-1.3961374427667732,-0.24719464956737738,0.9860386255723322
ml,kmeans_templates,context,medium,25000,2,0.04919549823770815,0.0492065579942153,0.05,,,,,mean_trials,-0.022476183984357398,-1.6090035245837075,-0.013938960159049546,0.9839099647541629
ml,kmeans_templates,context,medium,25000,3,0.049332763298800805,0.0492010900159723,0.05,,,,,mean_trials,0.26762269450891635,-1.334473402398395,0.16481616885631145,0.986655265976016
ml,kmeans_templates,context,medium,25000,4,0.04952414709222628,0.0493947719733825,0.05,,,,,mean_trials,0.2619206723203415,-0.9517058155474462,0.21376260376908476,0.9904829418445256
ml,kmeans_templates,context,medium,50000,0,0.04914680564565863,0.049136977115994,0.05,,,,,mean_trials,0.020002308325629214,-1.7063887086827405,0.011388492526423665,0.9829361129131726
ml,kmeans_templates,context,medium,50000,1,0.04946264581516636,0.0494402888742142,0.05,,,,,mean_trials,0.045220085604754594,-1.0747083696672903,0.039943713680462824,0.9892529163033271
ml,kmeans_templates,context,medium,50000,2,0.04924702371789253,0.0492065579942153,0.05,,,,,mean_trials,0.08223644434140222,-1.5059525642149434,0.051000228601726934,0.9849404743578506
ml,kmeans_templates,context,medium,50000,3,0.049355904251645294,0.0492010900159723,0.05,,,,,mean_trials,0.3146561094941867,-1.2881914967094177,0.19378182619836107,0.9871180850329059
ml,kmeans_templates,context,medium,50000,4,0.049376870352589926,0.0493947719733825,0.05,,,,,mean_trials,-0.03624193427235082,-1.2462592948201539,-0.0295783076877971,0.9875374070517985
ml,kmeans_templates,context,medium,100000,0,0.049268092888497504,0.049136977115994,0.05,,,,,mean_trials,0.26683727856109557,-1.463814223004997,0.15192618287812903,0.98536185776995
ml,kmeans_templates,context,medium,100000,1,0.04954626913099093,0.0494402888742142,0.05,,,,,mean_trials,0.21436010830431224,-0.9074617380181449,0.18934813316054794,0.9909253826198186
ml,kmeans_templates,context,medium,100000,2,0.049242555434308784,0.0492065579942153,0.05,,,,,mean_trials,0.07315577752403901,-1.514889131382438,0.045368709787282246,0.9848511086861756
ml,kmeans_templates,context,medium,100000,3,0.04933864730238312,0.0492010900159723,0.05,,,,,mean_trials,0.2795817864322915,-1.3227053952337697,0.17218120834755488,0.9867729460476623
ml,kmeans_templates,context,medium,100000,4,0.049540210138574965,0.0493947719733825,0.05,,,,,mean_trials,0.29444040205477867,-0.9195797228500752,0.24030309039931988,0.9908042027714993
ml,kmeans_templates,metadata,brutal,5000,0,0.04825888514323856,0.0483336438363672,0.05,,,,,mean_trials,-0.15467216455215618,-3.482229713522883,-0.04486357404269353,0.9651777028647712
ml,kmeans_templates,metadata,brutal,5000,1,0.048594675490644265,0.0486852170264628,0.05,,,,,mean_trials,-0.18597336388440283,-2.810649018711475,-0.06886424424477305,0.9718935098128852
ml,kmeans_templates,metadata,brutal,5000,2,0.04709513519450626,0.0471111837169598,0.05,,,,,mean_trials,-0.03406520742496022,-5.809729610987482,-0.005555397395035067,0.9419027038901252
ml,kmeans_templates,metadata,brutal,5000,3,0.04767298325698333,0.0476569946382313,0.05,,,,,mean_trials,0.03354936431346832,-4.65403348603334,0.006823978729592282,0.9534596651396666
ml,kmeans_templates,metadata,brutal,5000,4,0.04695210962927247,0.0468878473517264,0.05,,,,,mean_trials,0.13705529508320616,-6.095780741455059,0.020648819260751874,0.9390421925854494
ml,kmeans_templates,metadata,brutal,25000,0,0.04850036389865023,0.0483336438363672,0.05,,,,,mean_trials,0.34493584395882976,-2.9992722026995486,0.10005067699306476,0.9700072779730046
ml,kmeans_templates,metadata,brutal,25000,1,0.048635003299035896,0.0486852170264628,0.05,,,,,mean_trials,-0.10313957807687323,-2.729993401928213,-0.03819164716729802,0.9727000659807179
ml,kmeans_templates,metadata,brutal,25000,2,0.047699929898941076,0.0471111837169598,0.05,,,,,mean_trials,1.24969515841168,-4.600140202117853,0.20380187741176775,0.9539985979788215
ml,kmeans_templates,metadata,brutal,25000,3,0.04792070399156736,0.0476569946382313,0.05,,,,,mean_trials,0.553348685408927,-4.158592016865289,0.11255174983337869,0.9584140798313471
ml,kmeans_templates,metadata,brutal,25000,4,0.047156507998011535,0.0468878473517264,0.05,,,,,mean_trials,0.5729856699749758,-5.686984003976936,0.08632630743037849,0.9431301599602306
ml,kmeans_templates,metadata,brutal,50000,0,0.04834603123580282,0.0483336438363672,0.05,,,,,mean_trials,0.025628937635152164,-3.307937528394367,0.007433824596425713,0.9669206247160563
ml,kmeans_templates,metadata,brutal,50000,1,0.04868156078175731,0.0486852170264628,0.05,,,,,mean_trials,-0.007509968998397089,-2.6368784364853846,-0.0027808731776113476,0.9736312156351462
ml,kmeans_templates,metadata,brutal,50000,2,0.04738330978104487,0.0471111837169598,0.05,,,,,mean_trials,0.5776251892119428,-5.2333804379102595,0.09419985122719131,0.9476661956208974
ml,kmeans_templates,metadata,brutal,50000,3,0.04783205875973589,0.0476569946382313,0.05,,,,,mean_trials,0.36734192500705265,-4.335882480528228,0.07471776392881721,0.9566411751947177
ml,kmeans_templates,metadata,brutal,50000,4,0.04718827633054854,0.0468878473517264,0.05,,,,,mean_trials,0.6407395429534004,-5.623447338902922,0.0965341397983149,0.9437655266109708
ml,kmeans_templates,metadata,brutal,100000,0,0.0485356471687455,0.0483336438363672,0.05,,,,,mean_trials,0.4179352441586586,-2.9287056625090093,0.1212245837876056,0.9707129433749099
ml,kmeans_templates,metadata,brutal,100000,1,0.04877494846453374,0.0486852170264628,0.05,,,,,mean_trials,0.18430941372238274,-2.450103070932519,0.06824809864211726,0.9754989692906748
ml,kmeans_templates,metadata,brutal,100000,2,0.04775599220322867,0.0471111837169598,0.05,,,,,mean_trials,1.368695149208788,-4.488015593542671,0.22320854740899945,0.9551198440645733
ml,kmeans_templates,metadata,brutal,100000,3,0.04791252118810508,0.0476569946382313,0.05,,,,,mean_trials,0.5361784808578538,-4.174957623789846,0.10905931076524902,0.9582504237621016
ml,kmeans_templates,metadata,brutal,100000,4,0.04750010185609013,0.0468878473517264,0.05,,,,,mean_trials,1.3057850572045675,-4.99979628781974,0.19673022938105741,0.9500020371218026
